"Step","B2-NoAugmentation_run - train_loss_step","B2-NoAugmentation_run - train_loss_step__MIN","B2-NoAugmentation_run - train_loss_step__MAX","B2-MaxPool_run - train_loss_step","B2-MaxPool_run - train_loss_step__MIN","B2-MaxPool_run - train_loss_step__MAX","B2-LowLR_run - train_loss_step","B2-LowLR_run - train_loss_step__MIN","B2-LowLR_run - train_loss_step__MAX","B2-HighLR_run - train_loss_step","B2-HighLR_run - train_loss_step__MIN","B2-HighLR_run - train_loss_step__MAX","B2-No-BatchNorm_run - train_loss_step","B2-No-BatchNorm_run - train_loss_step__MIN","B2-No-BatchNorm_run - train_loss_step__MAX","B2-No-DropConnect_run - train_loss_step","B2-No-DropConnect_run - train_loss_step__MIN","B2-No-DropConnect_run - train_loss_step__MAX","B2-No-Swish_run - train_loss_step","B2-No-Swish_run - train_loss_step__MIN","B2-No-Swish_run - train_loss_step__MAX","B2-No-SE_run - train_loss_step","B2-No-SE_run - train_loss_step__MIN","B2-No-SE_run - train_loss_step__MAX","EfficientNet-B2_run - train_loss_step","EfficientNet-B2_run - train_loss_step__MIN","EfficientNet-B2_run - train_loss_step__MAX","EfficientNet-B1_run - train_loss_step","EfficientNet-B1_run - train_loss_step__MIN","EfficientNet-B1_run - train_loss_step__MAX","EfficientNet-B0_run - train_loss_step","EfficientNet-B0_run - train_loss_step__MIN","EfficientNet-B0_run - train_loss_step__MAX"
"4400","0.025324158370494843","0.025324158370494843","0.025324158370494843","1.2639538049697876","1.2639538049697876","1.2639538049697876","1.2514084577560425","1.2514084577560425","1.2514084577560425","0.5719094276428223","0.5719094276428223","0.5719094276428223","0.29053664207458496","0.29053664207458496","0.29053664207458496","0.313612163066864","0.313612163066864","0.313612163066864","0.2013440728187561","0.2013440728187561","0.2013440728187561","0.2319820523262024","0.2319820523262024","0.2319820523262024","0.2429804652929306","0.2429804652929306","0.2429804652929306","","","","","",""
"4410","0.09794367849826813","0.09794367849826813","0.09794367849826813","1.2548712491989136","1.2548712491989136","1.2548712491989136","1.149855613708496","1.149855613708496","1.149855613708496","0.949718177318573","0.949718177318573","0.949718177318573","0.13717004656791687","0.13717004656791687","0.13717004656791687","0.1444614827632904","0.1444614827632904","0.1444614827632904","0.24369016289710999","0.24369016289710999","0.24369016289710999","0.2912633717060089","0.2912633717060089","0.2912633717060089","0.2878751754760742","0.2878751754760742","0.2878751754760742","","","","","",""
"4420","0.17753101885318756","0.17753101885318756","0.17753101885318756","0.9255987405776978","0.9255987405776978","0.9255987405776978","0.9779510498046875","0.9779510498046875","0.9779510498046875","0.7993967533111572","0.7993967533111572","0.7993967533111572","0.24256184697151184","0.24256184697151184","0.24256184697151184","0.2796211242675781","0.2796211242675781","0.2796211242675781","0.5886541604995728","0.5886541604995728","0.5886541604995728","0.14676257967948914","0.14676257967948914","0.14676257967948914","0.1896553486585617","0.1896553486585617","0.1896553486585617","","","","","",""
"4430","0.07065028697252274","0.07065028697252274","0.07065028697252274","0.6861453056335449","0.6861453056335449","0.6861453056335449","1.087733268737793","1.087733268737793","1.087733268737793","0.766631543636322","0.766631543636322","0.766631543636322","0.3727753758430481","0.3727753758430481","0.3727753758430481","0.2549649477005005","0.2549649477005005","0.2549649477005005","0.326845645904541","0.326845645904541","0.326845645904541","0.1728052794933319","0.1728052794933319","0.1728052794933319","0.20439469814300537","0.20439469814300537","0.20439469814300537","","","","","",""
"4440","0.05387917906045914","0.05387917906045914","0.05387917906045914","0.8656619787216187","0.8656619787216187","0.8656619787216187","0.7271084785461426","0.7271084785461426","0.7271084785461426","1.0518159866333008","1.0518159866333008","1.0518159866333008","0.26667869091033936","0.26667869091033936","0.26667869091033936","0.09533877670764923","0.09533877670764923","0.09533877670764923","0.2511522173881531","0.2511522173881531","0.2511522173881531","0.22896793484687805","0.22896793484687805","0.22896793484687805","0.14593803882598877","0.14593803882598877","0.14593803882598877","","","","","",""
"4450","0.016120146960020065","0.016120146960020065","0.016120146960020065","0.9328004717826843","0.9328004717826843","0.9328004717826843","0.9711430668830872","0.9711430668830872","0.9711430668830872","1.1426811218261719","1.1426811218261719","1.1426811218261719","0.18945184350013733","0.18945184350013733","0.18945184350013733","0.13681870698928833","0.13681870698928833","0.13681870698928833","0.3129357397556305","0.3129357397556305","0.3129357397556305","0.2636781632900238","0.2636781632900238","0.2636781632900238","0.10923625528812408","0.10923625528812408","0.10923625528812408","","","","","",""
"4460","0.20121851563453674","0.20121851563453674","0.20121851563453674","0.8151086568832397","0.8151086568832397","0.8151086568832397","1.1284480094909668","1.1284480094909668","1.1284480094909668","0.8343108296394348","0.8343108296394348","0.8343108296394348","0.3631834387779236","0.3631834387779236","0.3631834387779236","0.1697939783334732","0.1697939783334732","0.1697939783334732","0.3584739863872528","0.3584739863872528","0.3584739863872528","0.29366353154182434","0.29366353154182434","0.29366353154182434","0.2552056312561035","0.2552056312561035","0.2552056312561035","","","","","",""
"4470","0.035496801137924194","0.035496801137924194","0.035496801137924194","1.1594890356063843","1.1594890356063843","1.1594890356063843","0.9084411263465881","0.9084411263465881","0.9084411263465881","0.8687566518783569","0.8687566518783569","0.8687566518783569","0.2079261690378189","0.2079261690378189","0.2079261690378189","0.11648282408714294","0.11648282408714294","0.11648282408714294","0.3831070065498352","0.3831070065498352","0.3831070065498352","0.46735844016075134","0.46735844016075134","0.46735844016075134","0.13386313617229462","0.13386313617229462","0.13386313617229462","","","","","",""
"4480","0.04149024933576584","0.04149024933576584","0.04149024933576584","0.8673822283744812","0.8673822283744812","0.8673822283744812","0.9601203203201294","0.9601203203201294","0.9601203203201294","0.8993985056877136","0.8993985056877136","0.8993985056877136","0.07346027344465256","0.07346027344465256","0.07346027344465256","0.1587582230567932","0.1587582230567932","0.1587582230567932","0.4215641915798187","0.4215641915798187","0.4215641915798187","0.3143349289894104","0.3143349289894104","0.3143349289894104","0.301046222448349","0.301046222448349","0.301046222448349","","","","","",""
"4490","0.021109813824295998","0.021109813824295998","0.021109813824295998","0.8494187593460083","0.8494187593460083","0.8494187593460083","0.8189946413040161","0.8189946413040161","0.8189946413040161","0.6684671640396118","0.6684671640396118","0.6684671640396118","0.3478277921676636","0.3478277921676636","0.3478277921676636","0.16506461799144745","0.16506461799144745","0.16506461799144745","0.3245834708213806","0.3245834708213806","0.3245834708213806","0.38909268379211426","0.38909268379211426","0.38909268379211426","0.23212574422359467","0.23212574422359467","0.23212574422359467","","","","","",""
"4500","0.09791191667318344","0.09791191667318344","0.09791191667318344","0.809606671333313","0.809606671333313","0.809606671333313","0.9171081781387329","0.9171081781387329","0.9171081781387329","0.7695468664169312","0.7695468664169312","0.7695468664169312","0.34304285049438477","0.34304285049438477","0.34304285049438477","0.36039093136787415","0.36039093136787415","0.36039093136787415","0.3171757459640503","0.3171757459640503","0.3171757459640503","0.38601869344711304","0.38601869344711304","0.38601869344711304","0.34213387966156006","0.34213387966156006","0.34213387966156006","","","","","",""
"4510","0.08395339548587799","0.08395339548587799","0.08395339548587799","0.9236952662467957","0.9236952662467957","0.9236952662467957","1.025803804397583","1.025803804397583","1.025803804397583","0.9756733775138855","0.9756733775138855","0.9756733775138855","0.07817085087299347","0.07817085087299347","0.07817085087299347","0.0266770888119936","0.0266770888119936","0.0266770888119936","0.3436068892478943","0.3436068892478943","0.3436068892478943","0.1503593772649765","0.1503593772649765","0.1503593772649765","0.2600172758102417","0.2600172758102417","0.2600172758102417","","","","","",""
"4520","0.11142236739397049","0.11142236739397049","0.11142236739397049","0.9569547176361084","0.9569547176361084","0.9569547176361084","1.1804088354110718","1.1804088354110718","1.1804088354110718","0.7123856544494629","0.7123856544494629","0.7123856544494629","0.36743396520614624","0.36743396520614624","0.36743396520614624","0.2023458182811737","0.2023458182811737","0.2023458182811737","0.49942925572395325","0.49942925572395325","0.49942925572395325","0.2573736608028412","0.2573736608028412","0.2573736608028412","0.21022681891918182","0.21022681891918182","0.21022681891918182","","","","","",""
"4530","0.014677593484520912","0.014677593484520912","0.014677593484520912","0.7479206323623657","0.7479206323623657","0.7479206323623657","0.9350656867027283","0.9350656867027283","0.9350656867027283","0.7685655951499939","0.7685655951499939","0.7685655951499939","0.15802082419395447","0.15802082419395447","0.15802082419395447","0.15497933328151703","0.15497933328151703","0.15497933328151703","0.25037962198257446","0.25037962198257446","0.25037962198257446","0.2958715856075287","0.2958715856075287","0.2958715856075287","0.18612022697925568","0.18612022697925568","0.18612022697925568","","","","","",""
"4540","0.008945770561695099","0.008945770561695099","0.008945770561695099","0.6934791803359985","0.6934791803359985","0.6934791803359985","1.1594703197479248","1.1594703197479248","1.1594703197479248","0.564160168170929","0.564160168170929","0.564160168170929","0.10803884267807007","0.10803884267807007","0.10803884267807007","0.06735154986381531","0.06735154986381531","0.06735154986381531","0.29546666145324707","0.29546666145324707","0.29546666145324707","0.21314942836761475","0.21314942836761475","0.21314942836761475","0.21230027079582214","0.21230027079582214","0.21230027079582214","","","","","",""
"4550","0.23353810608386993","0.23353810608386993","0.23353810608386993","1.051539421081543","1.051539421081543","1.051539421081543","1.0246425867080688","1.0246425867080688","1.0246425867080688","0.5854578018188477","0.5854578018188477","0.5854578018188477","0.40330469608306885","0.40330469608306885","0.40330469608306885","0.0687040239572525","0.0687040239572525","0.0687040239572525","0.4233261048793793","0.4233261048793793","0.4233261048793793","0.25765636563301086","0.25765636563301086","0.25765636563301086","0.3645579218864441","0.3645579218864441","0.3645579218864441","","","","","",""
"4560","0.013975705951452255","0.013975705951452255","0.013975705951452255","0.7465456128120422","0.7465456128120422","0.7465456128120422","1.1592212915420532","1.1592212915420532","1.1592212915420532","0.6819707155227661","0.6819707155227661","0.6819707155227661","0.2740298807621002","0.2740298807621002","0.2740298807621002","0.09659452736377716","0.09659452736377716","0.09659452736377716","0.3372018337249756","0.3372018337249756","0.3372018337249756","0.20031298696994781","0.20031298696994781","0.20031298696994781","0.14365315437316895","0.14365315437316895","0.14365315437316895","","","","","",""
"4570","0.10393333435058594","0.10393333435058594","0.10393333435058594","0.7805907726287842","0.7805907726287842","0.7805907726287842","1.1360912322998047","1.1360912322998047","1.1360912322998047","0.6790210008621216","0.6790210008621216","0.6790210008621216","0.2439858466386795","0.2439858466386795","0.2439858466386795","0.22502896189689636","0.22502896189689636","0.22502896189689636","0.3661257326602936","0.3661257326602936","0.3661257326602936","0.3990495204925537","0.3990495204925537","0.3990495204925537","0.24685078859329224","0.24685078859329224","0.24685078859329224","","","","","",""
"4580","0.046891942620277405","0.046891942620277405","0.046891942620277405","0.8214100003242493","0.8214100003242493","0.8214100003242493","1.0179738998413086","1.0179738998413086","1.0179738998413086","0.8457953929901123","0.8457953929901123","0.8457953929901123","0.20953235030174255","0.20953235030174255","0.20953235030174255","0.1284560263156891","0.1284560263156891","0.1284560263156891","0.3716113567352295","0.3716113567352295","0.3716113567352295","0.2998201251029968","0.2998201251029968","0.2998201251029968","0.3050292730331421","0.3050292730331421","0.3050292730331421","","","","","",""
"4590","0.09574894607067108","0.09574894607067108","0.09574894607067108","1.0137262344360352","1.0137262344360352","1.0137262344360352","1.0161831378936768","1.0161831378936768","1.0161831378936768","0.7293429970741272","0.7293429970741272","0.7293429970741272","0.5435187220573425","0.5435187220573425","0.5435187220573425","0.10054965317249298","0.10054965317249298","0.10054965317249298","0.5196235775947571","0.5196235775947571","0.5196235775947571","0.6212974786758423","0.6212974786758423","0.6212974786758423","0.26464495062828064","0.26464495062828064","0.26464495062828064","","","","","",""
"4600","0.07798119634389877","0.07798119634389877","0.07798119634389877","0.5371206998825073","0.5371206998825073","0.5371206998825073","1.0266413688659668","1.0266413688659668","1.0266413688659668","0.7091940641403198","0.7091940641403198","0.7091940641403198","0.24089573323726654","0.24089573323726654","0.24089573323726654","0.19678618013858795","0.19678618013858795","0.19678618013858795","0.3482199013233185","0.3482199013233185","0.3482199013233185","0.23392531275749207","0.23392531275749207","0.23392531275749207","0.15627603232860565","0.15627603232860565","0.15627603232860565","","","","","",""
"4610","0.030385883525013924","0.030385883525013924","0.030385883525013924","0.6092953085899353","0.6092953085899353","0.6092953085899353","1.0272953510284424","1.0272953510284424","1.0272953510284424","0.8212311863899231","0.8212311863899231","0.8212311863899231","0.16348214447498322","0.16348214447498322","0.16348214447498322","0.16222041845321655","0.16222041845321655","0.16222041845321655","0.28174474835395813","0.28174474835395813","0.28174474835395813","0.13310843706130981","0.13310843706130981","0.13310843706130981","0.17347899079322815","0.17347899079322815","0.17347899079322815","","","","","",""
"4620","0.013264602050185204","0.013264602050185204","0.013264602050185204","0.6763988733291626","0.6763988733291626","0.6763988733291626","1.0179939270019531","1.0179939270019531","1.0179939270019531","0.8410980105400085","0.8410980105400085","0.8410980105400085","0.3886043131351471","0.3886043131351471","0.3886043131351471","0.10262014716863632","0.10262014716863632","0.10262014716863632","0.21098200976848602","0.21098200976848602","0.21098200976848602","0.2029009312391281","0.2029009312391281","0.2029009312391281","0.07510843873023987","0.07510843873023987","0.07510843873023987","","","","","",""
"4630","0.01858179084956646","0.01858179084956646","0.01858179084956646","0.894888162612915","0.894888162612915","0.894888162612915","0.9815776944160461","0.9815776944160461","0.9815776944160461","0.8711920976638794","0.8711920976638794","0.8711920976638794","0.3113846778869629","0.3113846778869629","0.3113846778869629","0.39933860301971436","0.39933860301971436","0.39933860301971436","0.34309253096580505","0.34309253096580505","0.34309253096580505","0.2172856330871582","0.2172856330871582","0.2172856330871582","0.20752567052841187","0.20752567052841187","0.20752567052841187","","","","","",""
"4640","0.3352695107460022","0.3352695107460022","0.3352695107460022","0.9405619502067566","0.9405619502067566","0.9405619502067566","0.8811503648757935","0.8811503648757935","0.8811503648757935","0.487986296415329","0.487986296415329","0.487986296415329","0.26855185627937317","0.26855185627937317","0.26855185627937317","0.45728570222854614","0.45728570222854614","0.45728570222854614","0.26383477449417114","0.26383477449417114","0.26383477449417114","0.30907970666885376","0.30907970666885376","0.30907970666885376","0.46067455410957336","0.46067455410957336","0.46067455410957336","","","","","",""
"4650","0.053603868931531906","0.053603868931531906","0.053603868931531906","0.7189612984657288","0.7189612984657288","0.7189612984657288","0.9946437478065491","0.9946437478065491","0.9946437478065491","0.8088036775588989","0.8088036775588989","0.8088036775588989","0.13212823867797852","0.13212823867797852","0.13212823867797852","0.1418146789073944","0.1418146789073944","0.1418146789073944","0.21097663044929504","0.21097663044929504","0.21097663044929504","0.1888061910867691","0.1888061910867691","0.1888061910867691","0.28194695711135864","0.28194695711135864","0.28194695711135864","","","","","",""
"4660","0.01357143186032772","0.01357143186032772","0.01357143186032772","1.0750373601913452","1.0750373601913452","1.0750373601913452","0.7597310543060303","0.7597310543060303","0.7597310543060303","0.7509702444076538","0.7509702444076538","0.7509702444076538","0.1529829502105713","0.1529829502105713","0.1529829502105713","0.15692691504955292","0.15692691504955292","0.15692691504955292","0.525941014289856","0.525941014289856","0.525941014289856","0.11922412365674973","0.11922412365674973","0.11922412365674973","0.3789750933647156","0.3789750933647156","0.3789750933647156","","","","","",""
"4670","0.054708462208509445","0.054708462208509445","0.054708462208509445","0.945407509803772","0.945407509803772","0.945407509803772","0.95859694480896","0.95859694480896","0.95859694480896","0.5961843729019165","0.5961843729019165","0.5961843729019165","0.26204633712768555","0.26204633712768555","0.26204633712768555","0.17373549938201904","0.17373549938201904","0.17373549938201904","0.28036630153656006","0.28036630153656006","0.28036630153656006","0.16493436694145203","0.16493436694145203","0.16493436694145203","0.14877720177173615","0.14877720177173615","0.14877720177173615","","","","","",""
"4680","0.004416590556502342","0.004416590556502342","0.004416590556502342","0.7682291269302368","0.7682291269302368","0.7682291269302368","1.1183476448059082","1.1183476448059082","1.1183476448059082","0.8669604063034058","0.8669604063034058","0.8669604063034058","0.34554263949394226","0.34554263949394226","0.34554263949394226","0.12476028501987457","0.12476028501987457","0.12476028501987457","0.5546181797981262","0.5546181797981262","0.5546181797981262","0.19850420951843262","0.19850420951843262","0.19850420951843262","0.2436697632074356","0.2436697632074356","0.2436697632074356","","","","","",""
"4690","0.031802356243133545","0.031802356243133545","0.031802356243133545","0.8692280054092407","0.8692280054092407","0.8692280054092407","0.9130377173423767","0.9130377173423767","0.9130377173423767","0.6707319021224976","0.6707319021224976","0.6707319021224976","0.24617362022399902","0.24617362022399902","0.24617362022399902","0.12189970165491104","0.12189970165491104","0.12189970165491104","0.22523219883441925","0.22523219883441925","0.22523219883441925","0.21402645111083984","0.21402645111083984","0.21402645111083984","0.20460453629493713","0.20460453629493713","0.20460453629493713","","","","","",""
"4700","0.09233588725328445","0.09233588725328445","0.09233588725328445","0.9388519525527954","0.9388519525527954","0.9388519525527954","1.2697466611862183","1.2697466611862183","1.2697466611862183","0.9451855421066284","0.9451855421066284","0.9451855421066284","0.13881394267082214","0.13881394267082214","0.13881394267082214","0.06937859952449799","0.06937859952449799","0.06937859952449799","0.18086212873458862","0.18086212873458862","0.18086212873458862","0.213636115193367","0.213636115193367","0.213636115193367","0.09685896337032318","0.09685896337032318","0.09685896337032318","","","","","",""
"4710","0.03465374559164047","0.03465374559164047","0.03465374559164047","0.8490172624588013","0.8490172624588013","0.8490172624588013","0.7284080982208252","0.7284080982208252","0.7284080982208252","0.38698530197143555","0.38698530197143555","0.38698530197143555","0.20852181315422058","0.20852181315422058","0.20852181315422058","0.19456149637699127","0.19456149637699127","0.19456149637699127","0.30014675855636597","0.30014675855636597","0.30014675855636597","0.28920280933380127","0.28920280933380127","0.28920280933380127","0.2709497809410095","0.2709497809410095","0.2709497809410095","","","","","",""
"4720","0.14466619491577148","0.14466619491577148","0.14466619491577148","0.7583755850791931","0.7583755850791931","0.7583755850791931","0.9737728834152222","0.9737728834152222","0.9737728834152222","0.45761191844940186","0.45761191844940186","0.45761191844940186","0.15329380333423615","0.15329380333423615","0.15329380333423615","0.13290296494960785","0.13290296494960785","0.13290296494960785","0.28614187240600586","0.28614187240600586","0.28614187240600586","0.242852583527565","0.242852583527565","0.242852583527565","0.2528108060359955","0.2528108060359955","0.2528108060359955","","","","","",""
"4730","0.04990147799253464","0.04990147799253464","0.04990147799253464","0.5098456144332886","0.5098456144332886","0.5098456144332886","1.061025619506836","1.061025619506836","1.061025619506836","0.747657060623169","0.747657060623169","0.747657060623169","0.15837380290031433","0.15837380290031433","0.15837380290031433","0.15333330631256104","0.15333330631256104","0.15333330631256104","0.4900122880935669","0.4900122880935669","0.4900122880935669","0.2558271586894989","0.2558271586894989","0.2558271586894989","0.08544040471315384","0.08544040471315384","0.08544040471315384","","","","","",""
"4740","0.02747390605509281","0.02747390605509281","0.02747390605509281","0.8828338980674744","0.8828338980674744","0.8828338980674744","0.7410789728164673","0.7410789728164673","0.7410789728164673","0.5734917521476746","0.5734917521476746","0.5734917521476746","0.2712280750274658","0.2712280750274658","0.2712280750274658","0.1868508756160736","0.1868508756160736","0.1868508756160736","0.548867404460907","0.548867404460907","0.548867404460907","0.18777908384799957","0.18777908384799957","0.18777908384799957","0.2907050848007202","0.2907050848007202","0.2907050848007202","","","","","",""
"4750","0.014045458287000656","0.014045458287000656","0.014045458287000656","0.805449903011322","0.805449903011322","0.805449903011322","1.114747405052185","1.114747405052185","1.114747405052185","0.7166433334350586","0.7166433334350586","0.7166433334350586","0.22668316960334778","0.22668316960334778","0.22668316960334778","0.03345932066440582","0.03345932066440582","0.03345932066440582","0.33714863657951355","0.33714863657951355","0.33714863657951355","0.17133763432502747","0.17133763432502747","0.17133763432502747","0.2920840382575989","0.2920840382575989","0.2920840382575989","","","","","",""
"4760","0.01581757515668869","0.01581757515668869","0.01581757515668869","0.5842030644416809","0.5842030644416809","0.5842030644416809","0.9805257320404053","0.9805257320404053","0.9805257320404053","0.6701902747154236","0.6701902747154236","0.6701902747154236","0.11510252207517624","0.11510252207517624","0.11510252207517624","0.033774182200431824","0.033774182200431824","0.033774182200431824","0.2995184361934662","0.2995184361934662","0.2995184361934662","0.20150524377822876","0.20150524377822876","0.20150524377822876","0.28316766023635864","0.28316766023635864","0.28316766023635864","","","","","",""
"4770","0.040283672511577606","0.040283672511577606","0.040283672511577606","0.6209604144096375","0.6209604144096375","0.6209604144096375","0.6136524677276611","0.6136524677276611","0.6136524677276611","0.8215280175209045","0.8215280175209045","0.8215280175209045","0.1768570989370346","0.1768570989370346","0.1768570989370346","0.10907372087240219","0.10907372087240219","0.10907372087240219","0.5296696424484253","0.5296696424484253","0.5296696424484253","0.3211307227611542","0.3211307227611542","0.3211307227611542","0.19234305620193481","0.19234305620193481","0.19234305620193481","","","","","",""
"4780","0.1771196573972702","0.1771196573972702","0.1771196573972702","0.7348992824554443","0.7348992824554443","0.7348992824554443","1.0442759990692139","1.0442759990692139","1.0442759990692139","0.5672258138656616","0.5672258138656616","0.5672258138656616","0.12150311470031738","0.12150311470031738","0.12150311470031738","0.05710500106215477","0.05710500106215477","0.05710500106215477","0.5660287737846375","0.5660287737846375","0.5660287737846375","0.24869564175605774","0.24869564175605774","0.24869564175605774","0.13476648926734924","0.13476648926734924","0.13476648926734924","","","","","",""
"4790","0.08321406692266464","0.08321406692266464","0.08321406692266464","0.749353289604187","0.749353289604187","0.749353289604187","0.849291980266571","0.849291980266571","0.849291980266571","0.6355391144752502","0.6355391144752502","0.6355391144752502","0.1034272089600563","0.1034272089600563","0.1034272089600563","0.0562746599316597","0.0562746599316597","0.0562746599316597","0.15994180738925934","0.15994180738925934","0.15994180738925934","0.19823552668094635","0.19823552668094635","0.19823552668094635","0.16656748950481415","0.16656748950481415","0.16656748950481415","","","","","",""
"4800","0.04800531268119812","0.04800531268119812","0.04800531268119812","0.8279097676277161","0.8279097676277161","0.8279097676277161","1.0916643142700195","1.0916643142700195","1.0916643142700195","0.9758428931236267","0.9758428931236267","0.9758428931236267","0.12332623451948166","0.12332623451948166","0.12332623451948166","0.2276611328125","0.2276611328125","0.2276611328125","0.3155547082424164","0.3155547082424164","0.3155547082424164","0.3058769404888153","0.3058769404888153","0.3058769404888153","0.2061682641506195","0.2061682641506195","0.2061682641506195","","","","","",""
"4810","0.04162415862083435","0.04162415862083435","0.04162415862083435","0.591816246509552","0.591816246509552","0.591816246509552","0.9904595017433167","0.9904595017433167","0.9904595017433167","0.6931432485580444","0.6931432485580444","0.6931432485580444","0.16870500147342682","0.16870500147342682","0.16870500147342682","0.17669478058815002","0.17669478058815002","0.17669478058815002","0.3958228826522827","0.3958228826522827","0.3958228826522827","0.1543142944574356","0.1543142944574356","0.1543142944574356","0.09655170142650604","0.09655170142650604","0.09655170142650604","","","","","",""
"4820","0.02156464010477066","0.02156464010477066","0.02156464010477066","0.6824760437011719","0.6824760437011719","0.6824760437011719","0.8574137687683105","0.8574137687683105","0.8574137687683105","0.5764927864074707","0.5764927864074707","0.5764927864074707","0.22032999992370605","0.22032999992370605","0.22032999992370605","0.29828792810440063","0.29828792810440063","0.29828792810440063","0.19377300143241882","0.19377300143241882","0.19377300143241882","0.21003130078315735","0.21003130078315735","0.21003130078315735","0.3172113597393036","0.3172113597393036","0.3172113597393036","","","","","",""
"4830","0.02091076411306858","0.02091076411306858","0.02091076411306858","0.4334365427494049","0.4334365427494049","0.4334365427494049","0.9333820939064026","0.9333820939064026","0.9333820939064026","0.4708569049835205","0.4708569049835205","0.4708569049835205","0.18111419677734375","0.18111419677734375","0.18111419677734375","0.15335801243782043","0.15335801243782043","0.15335801243782043","0.29176297783851624","0.29176297783851624","0.29176297783851624","0.23181898891925812","0.23181898891925812","0.23181898891925812","0.13799776136875153","0.13799776136875153","0.13799776136875153","","","","","",""
"4840","0.021992681547999382","0.021992681547999382","0.021992681547999382","0.8612982630729675","0.8612982630729675","0.8612982630729675","1.061938762664795","1.061938762664795","1.061938762664795","0.5235434770584106","0.5235434770584106","0.5235434770584106","0.1426098793745041","0.1426098793745041","0.1426098793745041","0.0730677992105484","0.0730677992105484","0.0730677992105484","0.40635406970977783","0.40635406970977783","0.40635406970977783","0.3839412033557892","0.3839412033557892","0.3839412033557892","0.05636043846607208","0.05636043846607208","0.05636043846607208","","","","","",""
"4850","0.015115687623620033","0.015115687623620033","0.015115687623620033","0.7819495797157288","0.7819495797157288","0.7819495797157288","0.8613666296005249","0.8613666296005249","0.8613666296005249","0.5082557201385498","0.5082557201385498","0.5082557201385498","0.09329651296138763","0.09329651296138763","0.09329651296138763","0.07739241421222687","0.07739241421222687","0.07739241421222687","0.2613130807876587","0.2613130807876587","0.2613130807876587","0.2341844141483307","0.2341844141483307","0.2341844141483307","0.3809143900871277","0.3809143900871277","0.3809143900871277","","","","","",""
"4860","0.08277560770511627","0.08277560770511627","0.08277560770511627","0.8855382800102234","0.8855382800102234","0.8855382800102234","1.0863523483276367","1.0863523483276367","1.0863523483276367","1.108608365058899","1.108608365058899","1.108608365058899","0.1558467447757721","0.1558467447757721","0.1558467447757721","0.0724109560251236","0.0724109560251236","0.0724109560251236","0.2828187346458435","0.2828187346458435","0.2828187346458435","0.31183546781539917","0.31183546781539917","0.31183546781539917","0.1298641562461853","0.1298641562461853","0.1298641562461853","","","","","",""
"4870","0.03396280109882355","0.03396280109882355","0.03396280109882355","0.7825788259506226","0.7825788259506226","0.7825788259506226","1.278180480003357","1.278180480003357","1.278180480003357","0.6959049105644226","0.6959049105644226","0.6959049105644226","0.30454790592193604","0.30454790592193604","0.30454790592193604","0.12314320355653763","0.12314320355653763","0.12314320355653763","0.2974916696548462","0.2974916696548462","0.2974916696548462","0.27217963337898254","0.27217963337898254","0.27217963337898254","0.07161436975002289","0.07161436975002289","0.07161436975002289","","","","","",""
"4880","0.09158235788345337","0.09158235788345337","0.09158235788345337","0.6249510049819946","0.6249510049819946","0.6249510049819946","0.820324182510376","0.820324182510376","0.820324182510376","0.5259974002838135","0.5259974002838135","0.5259974002838135","0.218833327293396","0.218833327293396","0.218833327293396","0.045386284589767456","0.045386284589767456","0.045386284589767456","0.322429895401001","0.322429895401001","0.322429895401001","0.11074043065309525","0.11074043065309525","0.11074043065309525","0.1106383353471756","0.1106383353471756","0.1106383353471756","","","","","",""
"4890","0.14624494314193726","0.14624494314193726","0.14624494314193726","0.48793143033981323","0.48793143033981323","0.48793143033981323","0.6036849021911621","0.6036849021911621","0.6036849021911621","0.5420634746551514","0.5420634746551514","0.5420634746551514","0.04376986622810364","0.04376986622810364","0.04376986622810364","0.0821305438876152","0.0821305438876152","0.0821305438876152","0.29109737277030945","0.29109737277030945","0.29109737277030945","0.18003703653812408","0.18003703653812408","0.18003703653812408","0.1975702941417694","0.1975702941417694","0.1975702941417694","","","","","",""
"4900","0.009556874632835388","0.009556874632835388","0.009556874632835388","1.1367814540863037","1.1367814540863037","1.1367814540863037","0.6978944540023804","0.6978944540023804","0.6978944540023804","0.7652509212493896","0.7652509212493896","0.7652509212493896","0.084439717233181","0.084439717233181","0.084439717233181","0.048125654458999634","0.048125654458999634","0.048125654458999634","0.347619891166687","0.347619891166687","0.347619891166687","0.15059280395507812","0.15059280395507812","0.15059280395507812","0.20339500904083252","0.20339500904083252","0.20339500904083252","","","","","",""
"4910","0.0256802998483181","0.0256802998483181","0.0256802998483181","0.936521589756012","0.936521589756012","0.936521589756012","0.766535758972168","0.766535758972168","0.766535758972168","0.7624068856239319","0.7624068856239319","0.7624068856239319","0.2257556915283203","0.2257556915283203","0.2257556915283203","0.24300630390644073","0.24300630390644073","0.24300630390644073","0.28436827659606934","0.28436827659606934","0.28436827659606934","0.14717644453048706","0.14717644453048706","0.14717644453048706","0.11658260226249695","0.11658260226249695","0.11658260226249695","","","","","",""
